GRUPO ECONÔMICO,VARIÁVEL,SERVIÇO,data,valor
algar,indicador de desempenho no atendimento (ida),SCM,2016-01,94.47477562
net,indicador de desempenho no atendimento (ida),SCM,2016-01,78.63141126
oi,indicador de desempenho no atendimento (ida),SCM,2016-01,0.0
sercomtel,indicador de desempenho no atendimento (ida),SCM,2016-01,80.37757437
sky,indicador de desempenho no atendimento (ida),SCM,2016-01,17.02727929
tim,indicador de desempenho no atendimento (ida),SCM,2016-01,0.0
vivo,indicador de desempenho no atendimento (ida),SCM,2016-01,34.28784574
algar,índice de reclamações,SCM,2016-01,0.621008975
net,índice de reclamações,SCM,2016-01,0.833732321
oi,índice de reclamações,SCM,2016-01,4.281942494
sercomtel,índice de reclamações,SCM,2016-01,0.288305453
sky,índice de reclamações,SCM,2016-01,3.718908828
tim,índice de reclamações,SCM,2016-01,6.173834919
vivo,índice de reclamações,SCM,2016-01,2.512169199
algar,quantidade de acessos em serviço,SCM,2016-01,455710.0
net,quantidade de acessos em serviço,SCM,2016-01,8147699.0
oi,quantidade de acessos em serviço,SCM,2016-01,6375144.0
sercomtel,quantidade de acessos em serviço,SCM,2016-01,159553.0
sky,quantidade de acessos em serviço,SCM,2016-01,274274.0
tim,quantidade de acessos em serviço,SCM,2016-01,260454.0
vivo,quantidade de acessos em serviço,SCM,2016-01,4085314.0
algar,quantidade de reabertas,SCM,2016-01,16.0
net,quantidade de reabertas,SCM,2016-01,558.0
oi,quantidade de reabertas,SCM,2016-01,2773.0
sercomtel,quantidade de reabertas,SCM,2016-01,4.0
sky,quantidade de reabertas,SCM,2016-01,63.0
tim,quantidade de reabertas,SCM,2016-01,319.0
vivo,quantidade de reabertas,SCM,2016-01,1091.0
algar,quantidade de reclamações,SCM,2016-01,283.0
net,quantidade de reclamações,SCM,2016-01,6793.0
oi,quantidade de reclamações,SCM,2016-01,27298.0
sercomtel,quantidade de reclamações,SCM,2016-01,46.0
sky,quantidade de reclamações,SCM,2016-01,1020.0
tim,quantidade de reclamações,SCM,2016-01,1608.0
vivo,quantidade de reclamações,SCM,2016-01,10263.0
algar,quantidade de reclamações no período,SCM,2016-01,811.0
net,quantidade de reclamações no período,SCM,2016-01,19065.0
oi,quantidade de reclamações no período,SCM,2016-01,76834.0
sercomtel,quantidade de reclamações no período,SCM,2016-01,131.0
sky,quantidade de reclamações no período,SCM,2016-01,2546.0
tim,quantidade de reclamações no período,SCM,2016-01,4085.0
vivo,quantidade de reclamações no período,SCM,2016-01,30430.0
algar,quantidade de respondidas,SCM,2016-01,283.0
net,quantidade de respondidas,SCM,2016-01,6782.0
oi,quantidade de respondidas,SCM,2016-01,26175.0
sercomtel,quantidade de respondidas,SCM,2016-01,38.0
sky,quantidade de respondidas,SCM,2016-01,1005.0
tim,quantidade de respondidas,SCM,2016-01,1456.0
vivo,quantidade de respondidas,SCM,2016-01,10255.0
algar,quantidade de sol. respondidas em até 5 dias,SCM,2016-01,260.0
net,quantidade de sol. respondidas em até 5 dias,SCM,2016-01,5696.0
oi,quantidade de sol. respondidas em até 5 dias,SCM,2016-01,20254.0
sercomtel,quantidade de sol. respondidas em até 5 dias,SCM,2016-01,28.0
